Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.223.122.179,58612,168.126.63.1,53,UDP,1,1,309,-53,2,"['-53', '+309']",
10.223.122.179,10068,168.126.63.1,53,UDP,1,1,309,-53,2,"['-53', '+309']",
10.223.122.179,57256,168.126.63.1,53,UDP,1,1,309,-53,2,"['-53', '+309']",
10.223.122.179,22779,168.126.63.1,53,UDP,1,1,309,-53,2,"['-53', '+309']",
10.223.122.179,14857,168.126.63.1,53,UDP,1,1,298,-51,2,"['-51', '+298']",
10.223.122.179,46511,168.126.63.1,53,UDP,1,1,298,-51,2,"['-51', '+298']",
10.223.122.179,61548,168.126.63.1,53,UDP,1,1,298,-51,2,"['-51', '+298']",
10.223.122.179,1631,168.126.63.1,53,UDP,1,1,298,-51,2,"['-51', '+298']",
10.223.122.179,51875,168.126.63.1,53,UDP,1,1,298,-51,2,"['-51', '+298']",
10.223.122.179,62877,168.126.63.1,53,UDP,1,1,292,-36,2,"['-36', '+292']",
10.223.122.179,5565,168.126.63.1,53,UDP,1,1,292,-36,2,"['-36', '+292']",
10.223.122.179,58095,168.126.63.1,53,UDP,1,1,292,-36,2,"['-36', '+292']",
10.223.122.179,4510,168.126.63.1,53,UDP,1,1,292,-36,2,"['-36', '+292']",
10.223.122.179,54942,104.100.168.90,443,TCP,2,2,288,-2124,19,"['-0', '-0', '+0', '-0', '-1372', '-752', '-0', '+0', '-0', '+264', '-0', '+0', '+24', '+0', '-0', '-0', '-0', '+0', '-0']",ljc.coupang.com
10.223.122.179,39857,168.126.63.1,53,UDP,1,1,283,-47,2,"['-47', '+283']",
10.223.122.179,8177,168.126.63.1,53,UDP,1,1,283,-47,2,"['-47', '+283']",
10.223.122.179,13575,168.126.63.1,53,UDP,1,1,283,-47,2,"['-47', '+283']",
10.223.122.179,40147,168.126.63.1,53,UDP,1,1,283,-47,2,"['-47', '+283']",
10.223.122.179,49571,168.126.63.1,53,UDP,1,1,283,-47,2,"['-47', '+283']",
10.223.122.179,65365,168.126.63.1,53,UDP,1,1,281,-49,2,"['-49', '+281']",
10.223.122.179,49594,168.126.63.1,53,UDP,1,1,279,-33,2,"['-33', '+279']",
10.223.122.179,33283,168.126.63.1,53,UDP,1,1,279,-33,2,"['-33', '+279']",
10.223.122.179,40346,168.126.63.1,53,UDP,1,1,279,-33,2,"['-33', '+279']",
10.223.122.179,48625,168.126.63.1,53,UDP,1,1,279,-33,2,"['-33', '+279']",
10.223.122.179,17396,168.126.63.1,53,UDP,1,1,279,-33,2,"['-33', '+279']",
10.223.122.179,24460,168.126.63.1,53,UDP,1,1,256,-42,2,"['-42', '+256']",
10.223.122.179,34364,168.126.63.1,53,UDP,1,1,256,-42,2,"['-42', '+256']",
10.223.122.179,40771,168.126.63.1,53,UDP,1,1,256,-42,2,"['-42', '+256']",
10.223.122.179,8004,168.126.63.1,53,UDP,1,1,256,-42,2,"['-42', '+256']",
10.223.122.179,18548,168.126.63.1,53,UDP,1,1,256,-42,2,"['-42', '+256']",
10.223.122.179,11131,168.126.63.1,53,UDP,1,1,236,-74,2,"['-74', '+236']",
10.223.122.179,61773,168.126.63.1,53,UDP,1,1,235,-74,2,"['-74', '+235']",
10.223.122.179,3369,168.126.63.1,53,UDP,1,1,235,-74,2,"['-74', '+235']",
10.223.122.179,56125,168.126.63.1,53,UDP,1,1,235,-74,2,"['-74', '+235']",
10.223.122.179,41842,168.126.63.1,53,UDP,1,1,235,-74,2,"['-74', '+235']",
10.223.122.179,59689,168.126.63.1,53,UDP,1,1,219,-52,2,"['-52', '+219']",
10.223.122.179,4497,168.126.63.1,53,UDP,1,1,216,-79,2,"['-79', '+216']",
10.223.122.179,51102,168.126.63.1,53,UDP,1,1,216,-79,2,"['-79', '+216']",
10.223.122.179,52812,168.126.63.1,53,UDP,1,1,216,-79,2,"['-79', '+216']",
10.223.122.179,57792,168.126.63.1,53,UDP,1,1,216,-79,2,"['-79', '+216']",
10.223.122.179,16213,168.126.63.1,53,UDP,1,1,216,-79,2,"['-79', '+216']",
10.223.122.179,57430,168.126.63.1,53,UDP,1,1,214,-49,2,"['-49', '+214']",
10.223.122.179,46060,168.126.63.1,53,UDP,1,1,214,-47,2,"['-47', '+214']",
10.223.122.179,10284,168.126.63.1,53,UDP,1,1,214,-47,2,"['-47', '+214']",
10.223.122.179,11708,168.126.63.1,53,UDP,1,1,214,-47,2,"['-47', '+214']",
10.223.122.179,38109,168.126.63.1,53,UDP,1,1,214,-47,2,"['-47', '+214']",
10.223.122.179,17000,168.126.63.1,53,UDP,1,1,214,-47,2,"['-47', '+214']",
10.223.122.179,10357,168.126.63.1,53,UDP,1,1,209,-33,2,"['-33', '+209']",
10.223.122.179,32608,168.126.63.1,53,UDP,1,1,209,-33,2,"['-33', '+209']",
10.223.122.179,55694,168.126.63.1,53,UDP,1,1,209,-33,2,"['-33', '+209']",
10.223.122.179,30527,168.126.63.1,53,UDP,1,1,209,-33,2,"['-33', '+209']",
10.223.122.179,29589,168.126.63.1,53,UDP,1,1,209,-33,2,"['-33', '+209']",
10.223.122.179,13716,168.126.63.1,53,UDP,1,1,195,-37,2,"['-37', '+195']",
10.223.122.179,38306,168.126.63.1,53,UDP,1,1,195,-37,2,"['-37', '+195']",
10.223.122.179,22408,168.126.63.1,53,UDP,1,1,195,-37,2,"['-37', '+195']",
10.223.122.179,49887,168.126.63.1,53,UDP,1,1,195,-37,2,"['-37', '+195']",
