Source IP,Source Port,Destination IP,Destination Port,Protocol,Rx-Pkts,Tx-Pkts,Rx-Bytes,Tx-Bytes,SPLT-Len,SPLT-Data,SNI
10.30.116.230,52325,142.250.198.3,443,TCP,2,3,1494,-2317,16,"['-0', '+0', '-0', '-1400', '-843', '+0', '+0', '+1400', '+94', '-0', '-74', '+0', '+0', '-0', '-0', '+0']",www.google.co.kr
10.30.116.230,52458,18.67.51.82,443,TCP,7,8,1436,-3859,29,"['-0', '+0', '-0', '-1428', '-517', '+0', '+234', '-0', '-64', '-92', '-388', '+0', '+179', '+71', '-0', '-31', '+541', '-0', '-210', '-1129', '+0', '+349', '+31', '-0', '+31', '-0', '-0', '+0', '-0']",haystack.wavve.com
10.30.116.230,52399,3.168.178.11,443,TCP,6,9,1402,-5331,30,"['-0', '+0', '-0', '-1428', '-581', '-1428', '+0', '+234', '-0', '-64', '-92', '-388', '+0', '+0', '+0', '+0', '+179', '+71', '+539', '-0', '-31', '-210', '-1109', '+0', '+348', '+31', '-0', '-0', '+0', '-0']",haystack.wavve.com
10.30.116.230,52220,142.250.199.202,443,TCP,5,5,671,-499,23,"['-66', '-39', '-320', '+0', '+0', '+0', '+39', '-0', '+75', '+487', '-0', '-35', '+31', '+39', '-0', '-39', '+0', '+0', '-0', '+0', '-0', '+0', '-0']",
10.30.116.230,52215,142.250.197.142,443,TCP,5,5,516,-279,16,"['-62', '-39', '-104', '+0', '+39', '+94', '+313', '+31', '+39', '-0', '-35', '-39', '+0', '-0', '+0', '-0']",
10.30.116.230,52835,210.123.32.13,53,UDP,1,1,504,-49,2,"['-49', '+504']",
10.30.116.230,30435,210.123.32.13,53,UDP,1,1,491,-36,2,"['-36', '+491']",
10.30.116.230,18055,210.123.32.13,53,UDP,1,1,488,-44,2,"['-44', '+488']",
10.30.116.230,31756,210.123.32.13,53,UDP,1,1,488,-44,2,"['-44', '+488']",
10.30.116.230,52310,3.168.178.126,443,TCP,3,4,475,-3501,19,"['-0', '-0', '+0', '-0', '-1428', '-581', '-1428', '+0', '+234', '-0', '-64', '+0', '+0', '+179', '+62', '-0', '-0', '+0', '-0']",haystack.wavve.com
10.30.116.230,52272,18.64.8.84,443,TCP,3,3,475,-2072,17,"['-0', '-0', '+0', '-0', '-1428', '-580', '+0', '+234', '-0', '-64', '+0', '+179', '+62', '-0', '-0', '+0', '-0']",applog3.wavve.com
10.30.116.230,14323,210.123.32.13,53,UDP,1,1,378,-38,2,"['-38', '+378']",
10.30.116.230,34512,210.123.32.13,53,UDP,1,1,378,-38,2,"['-38', '+378']",
10.30.116.230,52155,210.123.32.13,53,UDP,1,1,360,-39,2,"['-39', '+360']",
10.30.116.230,29645,210.123.32.13,53,UDP,1,1,360,-39,2,"['-39', '+360']",
10.30.116.230,39515,210.123.32.13,53,UDP,1,1,342,-36,2,"['-36', '+342']",
10.30.116.230,3462,210.123.32.13,53,UDP,1,1,342,-36,2,"['-36', '+342']",
10.30.116.230,6799,210.123.32.13,53,UDP,1,1,340,-35,2,"['-35', '+340']",
10.30.116.230,33210,210.123.32.13,53,UDP,1,1,340,-35,2,"['-35', '+340']",
10.30.116.230,36852,210.123.32.13,53,UDP,1,1,340,-35,2,"['-35', '+340']",
10.30.116.230,6815,210.123.32.13,53,UDP,1,1,339,-34,2,"['-34', '+339']",
10.30.116.230,52901,210.123.32.13,53,UDP,1,1,339,-35,2,"['-35', '+339']",
10.30.116.230,19484,210.123.32.13,53,UDP,1,1,339,-34,2,"['-34', '+339']",
10.30.116.230,13338,210.123.32.13,53,UDP,1,1,339,-34,2,"['-34', '+339']",
